log_name,drift_or_noise_id,drift_attribute,drift_sub_attribute,value
log_38_1687181974.xes,drift_1,change_info_1,process_tree_after,"+( +( 'a', ->( *( 'd', 'f' ), 'g' ) ), ->( ->( 'b', ->( *( 'e', 'j' ), +( *( 'k', X( 'l', 'p' ) ), 'm' ) ) ), ->( *( ->( 'c', ->( *tau*, 'o' ) ), 'h' ), 'i', 'Random activity 1' ) ) )"
log_38_1687181974.xes,drift_1,change_info_1,activities_deleted,[n]
log_38_1687181974.xes,drift_1,change_info_1,activities_added,[Random activity 1]
log_38_1687181974.xes,drift_1,change_info_1,activities_moved,"[m, k, l, p]"
log_38_1687181974.xes,drift_1,change_info_1,change_start,28:37.2
log_38_1687181974.xes,drift_1,change_info_1,change_end,11:55.9
log_39_1687181976.xes,drift_1,log_id,1,log_39_1687181976.xes
log_39_1687181976.xes,drift_1,drift_id,1,1
log_39_1687181976.xes,drift_1,process_perspective,1,control-flow
log_39_1687181976.xes,drift_1,drift_type,1,incremental
log_39_1687181976.xes,drift_1,process_trees_1,0,"->( *( +( ->( ->( *( 'a', X( 'j', 'o' ) ), 'k' ), 'i' ), 'd' ), ->( +( +( 'b', 'h' ), 'f' ), ->( ->( 'e', 'p' ), ->( *( 'g', 'l' ), ->( 'm', 'n' ) ) ) ) ), 'c' )"
log_39_1687181976.xes,drift_1,process_trees_2,1,"->( *( +( ->( ->( *( 'a', X( 'j', 'o' ) ), 'k', 'Random activity 1' ), 'i' ), 'd' ), ->( +( +( 'b', 'h' ), 'f' ), ->( ->( 'e', 'p' ), ->( *( 'g', 'l' ), ->( 'm', 'n' ) ) ) ) ), 'c' )"
log_39_1687181976.xes,drift_1,process_trees_3,2,"->( *( +( ->( ->( *( 'a', X( 'j', 'o' ) ), 'k', 'Random activity 1' ), 'i' ), 'd' ), ->( +( +( *tau*, 'h' ), 'f' ), ->( ->( 'e', 'p' ), ->( *( 'g', 'l' ), ->( 'm', 'n' ) ) ) ) ), 'c' )"
log_39_1687181976.xes,drift_1,process_trees_4,3,"->( *( +( ->( ->( *( 'a', X( 'j', 'o' ) ), 'k', 'Random activity 1' ), 'i' ), 'd' ), ->( +( +( *tau*, 'h' ), 'f' ), ->( ->( 'e', 'p' ), ->( *( 'g', 'l' ), ->( 'm', 'n' ) ) ) ), 'Random activity 2' ), 'c' )"
log_39_1687181976.xes,drift_1,change_info_1,change_type,gradual
log_39_1687181976.xes,drift_1,change_info_1,change_trace_index,"[706, 972]"
log_39_1687181976.xes,drift_1,change_info_1,process_tree_before,"->( *( +( ->( ->( *( 'a', X( 'j', 'o' ) ), 'k' ), 'i' ), 'd' ), ->( +( +( 'b', 'h' ), 'f' ), ->( ->( 'e', 'p' ), ->( *( 'g', 'l' ), ->( 'm', 'n' ) ) ) ) ), 'c' )"
log_39_1687181976.xes,drift_1,change_info_1,process_tree_after,"->( *( +( ->( ->( *( 'a', X( 'j', 'o' ) ), 'k', 'Random activity 1' ), 'i' ), 'd' ), ->( +( +( 'b', 'h' ), 'f' ), ->( ->( 'e', 'p' ), ->( *( 'g', 'l' ), ->( 'm', 'n' ) ) ) ) ), 'c' )"
log_39_1687181976.xes,drift_1,change_info_1,activities_deleted,[]
log_39_1687181976.xes,drift_1,change_info_1,activities_added,[Random activity 1]
log_39_1687181976.xes,drift_1,change_info_1,activities_moved,[]
log_39_1687181976.xes,drift_1,change_info_1,change_start,18:26.8
log_39_1687181976.xes,drift_1,change_info_1,change_end,06:04.8
log_39_1687181976.xes,drift_1,change_info_2,change_type,sudden
log_39_1687181976.xes,drift_1,change_info_2,change_trace_index,[2184]
log_39_1687181976.xes,drift_1,change_info_2,process_tree_before,"->( *( +( ->( ->( *( 'a', X( 'j', 'o' ) ), 'k', 'Random activity 1' ), 'i' ), 'd' ), ->( +( +( 'b', 'h' ), 'f' ), ->( ->( 'e', 'p' ), ->( *( 'g', 'l' ), ->( 'm', 'n' ) ) ) ) ), 'c' )"
log_39_1687181976.xes,drift_1,change_info_2,process_tree_after,"->( *( +( ->( ->( *( 'a', X( 'j', 'o' ) ), 'k', 'Random activity 1' ), 'i' ), 'd' ), ->( +( +( *tau*, 'h' ), 'f' ), ->( ->( 'e', 'p' ), ->( *( 'g', 'l' ), ->( 'm', 'n' ) ) ) ) ), 'c' )"
log_39_1687181976.xes,drift_1,change_info_2,activities_deleted,[b]
log_39_1687181976.xes,drift_1,change_info_2,activities_added,[]
log_39_1687181976.xes,drift_1,change_info_2,activities_moved,[]
log_39_1687181976.xes,drift_1,change_info_2,change_start,32:26.3
log_39_1687181976.xes,drift_1,change_info_2,change_end,32:26.3
log_39_1687181976.xes,drift_1,change_info_3,change_type,gradual
log_39_1687181976.xes,drift_1,change_info_3,change_trace_index,"[3059, 3368]"
log_39_1687181976.xes,drift_1,change_info_3,process_tree_before,"->( *( +( ->( ->( *( 'a', X( 'j', 'o' ) ), 'k', 'Random activity 1' ), 'i' ), 'd' ), ->( +( +( *tau*, 'h' ), 'f' ), ->( ->( 'e', 'p' ), ->( *( 'g', 'l' ), ->( 'm', 'n' ) ) ) ) ), 'c' )"
log_39_1687181976.xes,drift_1,change_info_3,process_tree_after,"->( *( +( ->( ->( *( 'a', X( 'j', 'o' ) ), 'k', 'Random activity 1' ), 'i' ), 'd' ), ->( +( +( *tau*, 'h' ), 'f' ), ->( ->( 'e', 'p' ), ->( *( 'g', 'l' ), ->( 'm', 'n' ) ) ) ), 'Random activity 2' ), 'c' )"
log_39_1687181976.xes,drift_1,change_info_3,activities_deleted,[]
log_39_1687181976.xes,drift_1,change_info_3,activities_added,[Random activity 2]
log_39_1687181976.xes,drift_1,change_info_3,activities_moved,[]
log_39_1687181976.xes,drift_1,change_info_3,change_start,07:02.5
log_39_1687181976.xes,drift_1,change_info_3,change_end,42:05.8
log_40_1687181982.xes,drift_1,log_id,1,log_40_1687181982.xes
log_40_1687181982.xes,drift_1,drift_id,1,1
log_40_1687181982.xes,drift_1,process_perspective,1,control-flow
log_40_1687181982.xes,drift_1,drift_type,1,incremental
log_40_1687181982.xes,drift_1,process_trees_1,0,"->( ->( 'a', 'f' ), X( ->( 'b', 'e' ), ->( 'c', 'd' ) ) )"
log_40_1687181982.xes,drift_1,process_trees_2,1,"->( ->( 'a', 'f' ), X( ->( 'b', 'e' ), ->( 'c', 'd' ) ), 'Random activity 1' )"
log_40_1687181982.xes,drift_1,process_trees_3,2,"->( ->( 'a', 'f' ), X( ->( 'b', 'e' ), ->( 'c', 'd' ) ), 'Random activity 1', 'Random activity 2' )"
log_40_1687181982.xes,drift_1,process_trees_4,3,"->( ->( 'a', *tau* ), X( ->( 'b', 'e' ), ->( 'c', 'd' ) ), 'Random activity 1', 'Random activity 2' )"
log_40_1687181982.xes,drift_1,change_info_1,change_type,sudden
log_40_1687181982.xes,drift_1,change_info_1,change_trace_index,[1205]
log_40_1687181982.xes,drift_1,change_info_1,process_tree_before,"->( ->( 'a', 'f' ), X( ->( 'b', 'e' ), ->( 'c', 'd' ) ) )"
log_40_1687181982.xes,drift_1,change_info_1,process_tree_after,"->( ->( 'a', 'f' ), X( ->( 'b', 'e' ), ->( 'c', 'd' ) ), 'Random activity 1' )"
log_40_1687181982.xes,drift_1,change_info_1,activities_deleted,[]
log_40_1687181982.xes,drift_1,change_info_1,activities_added,[Random activity 1]
log_40_1687181982.xes,drift_1,change_info_1,activities_moved,[]
log_40_1687181982.xes,drift_1,change_info_1,change_start,40:14.3
log_40_1687181982.xes,drift_1,change_info_1,change_end,40:14.3
log_40_1687181982.xes,drift_1,change_info_2,change_type,sudden
log_40_1687181982.xes,drift_1,change_info_2,change_trace_index,[2115]
log_40_1687181982.xes,drift_1,change_info_2,process_tree_before,"->( ->( 'a', 'f' ), X( ->( 'b', 'e' ), ->( 'c', 'd' ) ), 'Random activity 1' )"
log_40_1687181982.xes,drift_1,change_info_2,process_tree_after,"->( ->( 'a', 'f' ), X( ->( 'b', 'e' ), ->( 'c', 'd' ) ), 'Random activity 1', 'Random activity 2' )"
log_40_1687181982.xes,drift_1,change_info_2,activities_deleted,[]
log_40_1687181982.xes,drift_1,change_info_2,activities_added,[Random activity 2]
log_40_1687181982.xes,drift_1,change_info_2,activities_moved,[]
log_40_1687181982.xes,drift_1,change_info_2,change_start,03:05.4
log_40_1687181982.xes,drift_1,change_info_2,change_end,03:05.4
log_40_1687181982.xes,drift_1,change_info_3,change_type,sudden
log_40_1687181982.xes,drift_1,change_info_3,change_trace_index,[3442]
log_40_1687181982.xes,drift_1,change_info_3,process_tree_before,"->( ->( 'a', 'f' ), X( ->( 'b', 'e' ), ->( 'c', 'd' ) ), 'Random activity 1', 'Random activity 2' )"
log_40_1687181982.xes,drift_1,change_info_3,process_tree_after,"->( ->( 'a', *tau* ), X( ->( 'b', 'e' ), ->( 'c', 'd' ) ), 'Random activity 1', 'Random activity 2' )"
log_40_1687181982.xes,drift_1,change_info_3,activities_deleted,[f]
log_40_1687181982.xes,drift_1,change_info_3,activities_added,[]
log_40_1687181982.xes,drift_1,change_info_3,activities_moved,[]
log_40_1687181982.xes,drift_1,change_info_3,change_start,58:51.2
log_40_1687181982.xes,drift_1,change_info_3,change_end,58:51.2
log_41_1687181983.xes,drift_1,log_id,1,log_41_1687181983.xes
log_41_1687181983.xes,drift_1,drift_id,1,1
log_41_1687181983.xes,drift_1,process_perspective,1,control-flow
log_41_1687181983.xes,drift_1,drift_type,1,incremental
log_41_1687181983.xes,drift_1,process_trees_1,0,"->( 'a', ->( +( +( 'b', ->( 'f', 'g' ) ), 'd' ), ->( 'c', 'e' ) ) )"
log_41_1687181983.xes,drift_1,process_trees_2,1,"->( 'a', ->( +( +( 'b', ->( 'f', 'g' ) ), 'd' ), ->( 'c', *tau* ) ) )"
log_41_1687181983.xes,drift_1,process_trees_3,2,"->( 'a', ->( +( +( 'b', ->( 'f', 'g' ), 'Random activity 1' ), 'd' ), ->( 'c', *tau* ) ) )"
log_41_1687181983.xes,drift_1,process_trees_4,3,"->( 'a', ->( +( +( *tau*, ->( 'f', 'g' ), 'Random activity 1' ), 'd' ), ->( 'c', *tau* ) ) )"
log_41_1687181983.xes,drift_1,change_info_1,change_type,gradual
log_41_1687181983.xes,drift_1,change_info_1,change_trace_index,"[601, 890]"
log_41_1687181983.xes,drift_1,change_info_1,process_tree_before,"->( 'a', ->( +( +( 'b', ->( 'f', 'g' ) ), 'd' ), ->( 'c', 'e' ) ) )"
log_41_1687181983.xes,drift_1,change_info_1,process_tree_after,"->( 'a', ->( +( +( 'b', ->( 'f', 'g' ) ), 'd' ), ->( 'c', *tau* ) ) )"
log_41_1687181983.xes,drift_1,change_info_1,activities_deleted,[e]
log_41_1687181983.xes,drift_1,change_info_1,activities_added,[]
log_41_1687181983.xes,drift_1,change_info_1,activities_moved,[]
log_41_1687181983.xes,drift_1,change_info_1,change_start,04:03.7
log_41_1687181983.xes,drift_1,change_info_1,change_end,22:25.0
log_41_1687181983.xes,drift_1,change_info_2,change_type,gradual
log_41_1687181983.xes,drift_1,change_info_2,change_trace_index,"[2386, 2718]"
log_41_1687181983.xes,drift_1,change_info_2,process_tree_before,"->( 'a', ->( +( +( 'b', ->( 'f', 'g' ) ), 'd' ), ->( 'c', *tau* ) ) )"
log_41_1687181983.xes,drift_1,change_info_2,process_tree_after,"->( 'a', ->( +( +( 'b', ->( 'f', 'g' ), 'Random activity 1' ), 'd' ), ->( 'c', *tau* ) ) )"
log_41_1687181983.xes,drift_1,change_info_2,activities_deleted,[]
log_41_1687181983.xes,drift_1,change_info_2,activities_added,[Random activity 1]
log_41_1687181983.xes,drift_1,change_info_2,activities_moved,[]
log_41_1687181983.xes,drift_1,change_info_2,change_start,16:28.8
log_41_1687181983.xes,drift_1,change_info_2,change_end,31:10.3
log_41_1687181983.xes,drift_1,change_info_3,change_type,gradual
log_41_1687181983.xes,drift_1,change_info_3,change_trace_index,"[3227, 3580]"
log_41_1687181983.xes,drift_1,change_info_3,process_tree_before,"->( 'a', ->( +( +( 'b', ->( 'f', 'g' ), 'Random activity 1' ), 'd' ), ->( 'c', *tau* ) ) )"
log_41_1687181983.xes,drift_1,change_info_3,process_tree_after,"->( 'a', ->( +( +( *tau*, ->( 'f', 'g' ), 'Random activity 1' ), 'd' ), ->( 'c', *tau* ) ) )"
log_41_1687181983.xes,drift_1,change_info_3,activities_deleted,[b]
log_41_1687181983.xes,drift_1,change_info_3,activities_added,[]
log_41_1687181983.xes,drift_1,change_info_3,activities_moved,[]
log_41_1687181983.xes,drift_1,change_info_3,change_start,57:39.8
log_41_1687181983.xes,drift_1,change_info_3,change_end,27:08.2
log_42_1687181985.xes,drift_1,log_id,1,log_42_1687181985.xes
log_42_1687181985.xes,drift_1,drift_id,1,1
log_42_1687181985.xes,drift_1,process_perspective,1,control-flow
log_42_1687181985.xes,drift_1,drift_type,1,gradual
log_42_1687181985.xes,drift_1,process_trees_1,0,"+( ->( ->( 'a', 'f' ), +( 'c', ->( ->( 'd', 'g' ), 'e' ) ) ), 'b' )"
log_42_1687181985.xes,drift_1,process_trees_2,1,"+( ->( ->( 'a', 'f' ), +( 'c', ->( ->( *tau*, 'g' ), 'e', 'Random activity 1' ) ), 'Random activity 2' ), 'b' )"
log_42_1687181985.xes,drift_1,change_info_1,change_type,gradual
log_42_1687181985.xes,drift_1,change_info_1,change_trace_index,"[1494, 1841]"
log_42_1687181985.xes,drift_1,change_info_1,process_tree_before,"+( ->( ->( 'a', 'f' ), +( 'c', ->( ->( 'd', 'g' ), 'e' ) ) ), 'b' )"
log_42_1687181985.xes,drift_1,change_info_1,process_tree_after,"+( ->( ->( 'a', 'f' ), +( 'c', ->( ->( *tau*, 'g' ), 'e', 'Random activity 1' ) ), 'Random activity 2' ), 'b' )"
log_42_1687181985.xes,drift_1,change_info_1,activities_deleted,[d]
log_42_1687181985.xes,drift_1,change_info_1,activities_added,"[Random activity 1, Random activity 2]"
log_42_1687181985.xes,drift_1,change_info_1,activities_moved,[]
log_42_1687181985.xes,drift_1,change_info_1,change_start,25:50.9
log_42_1687181985.xes,drift_1,change_info_1,change_end,12:48.6
log_43_1687181986.xes,drift_1,log_id,1,log_43_1687181986.xes
log_43_1687181986.xes,drift_1,drift_id,1,1
log_43_1687181986.xes,drift_1,process_perspective,1,control-flow
log_43_1687181986.xes,drift_1,drift_type,1,recurring
log_43_1687181986.xes,drift_1,process_trees_1,0,"+( ->( *( +( ->( 'a', 'p' ), 'h' ), +( ->( *( 'd', 'n' ), 'o' ), ->( 'g', 'j' ) ) ), 'e' ), +( 'b', ->( ->( ->( 'c', 'm' ), ->( 'i', 'k' ) ), +( 'f', 'l' ) ) ) )"
log_43_1687181986.xes,drift_1,process_trees_2,1,"+( ->( *( +( ->( 'a', 'p' ), 'h' ), +( ->( *( 'd', 'n' ), 'o' ), ->( 'g', 'j' ) ) ), 'e' ), +( 'b', ->( ->( ->( *tau*, 'm' ), ->( 'i', 'f' ) ), +( 'k', *tau* ) ) ) )"
log_43_1687181986.xes,drift_1,process_trees_3,2,"+( ->( *( +( ->( 'a', 'p' ), 'h' ), +( ->( *( 'd', 'n' ), 'o' ), ->( 'g', 'j' ) ) ), 'e' ), +( 'b', ->( ->( ->( 'c', 'm' ), ->( 'i', 'k' ) ), +( 'f', 'l' ) ) ) )"
log_43_1687181986.xes,drift_1,process_trees_4,3,"+( ->( *( +( ->( 'a', 'p' ), 'h' ), +( ->( *( 'd', 'n' ), 'o' ), ->( 'g', 'j' ) ) ), 'e' ), +( 'b', ->( ->( ->( *tau*, 'm' ), ->( 'i', 'f' ) ), +( 'k', *tau* ) ) ) )"
log_43_1687181986.xes,drift_1,change_info_1,change_type,gradual
log_43_1687181986.xes,drift_1,change_info_1,change_trace_index,"[979, 1204]"
log_43_1687181986.xes,drift_1,change_info_1,process_tree_before,"+( ->( *( +( ->( 'a', 'p' ), 'h' ), +( ->( *( 'd', 'n' ), 'o' ), ->( 'g', 'j' ) ) ), 'e' ), +( 'b', ->( ->( ->( 'c', 'm' ), ->( 'i', 'k' ) ), +( 'f', 'l' ) ) ) )"
log_43_1687181986.xes,drift_1,change_info_1,process_tree_after,"+( ->( *( +( ->( 'a', 'p' ), 'h' ), +( ->( *( 'd', 'n' ), 'o' ), ->( 'g', 'j' ) ) ), 'e' ), +( 'b', ->( ->( ->( *tau*, 'm' ), ->( 'i', 'f' ) ), +( 'k', *tau* ) ) ) )"
log_43_1687181986.xes,drift_1,change_info_1,activities_deleted,"[c, l]"
log_43_1687181986.xes,drift_1,change_info_1,activities_added,[]
log_43_1687181986.xes,drift_1,change_info_1,activities_moved,"[k, f]"
log_43_1687181986.xes,drift_1,change_info_1,change_start,37:45.8
log_43_1687181986.xes,drift_1,change_info_1,change_end,47:55.5
log_43_1687181986.xes,drift_1,change_info_2,change_type,gradual
log_43_1687181986.xes,drift_1,change_info_2,change_trace_index,"[2415, 2632]"
log_43_1687181986.xes,drift_1,change_info_2,process_tree_before,"+( ->( *( +( ->( 'a', 'p' ), 'h' ), +( ->( *( 'd', 'n' ), 'o' ), ->( 'g', 'j' ) ) ), 'e' ), +( 'b', ->( ->( ->( *tau*, 'm' ), ->( 'i', 'f' ) ), +( 'k', *tau* ) ) ) )"
log_43_1687181986.xes,drift_1,change_info_2,process_tree_after,"+( ->( *( +( ->( 'a', 'p' ), 'h' ), +( ->( *( 'd', 'n' ), 'o' ), ->( 'g', 'j' ) ) ), 'e' ), +( 'b', ->( ->( ->( 'c', 'm' ), ->( 'i', 'k' ) ), +( 'f', 'l' ) ) ) )"
log_43_1687181986.xes,drift_1,change_info_2,activities_deleted,[]
log_43_1687181986.xes,drift_1,change_info_2,activities_added,"[c, l]"
log_43_1687181986.xes,drift_1,change_info_2,activities_moved,"[k, f]"
log_43_1687181986.xes,drift_1,change_info_2,change_start,14:03.2
log_43_1687181986.xes,drift_1,change_info_2,change_end,01:57.5
log_43_1687181986.xes,drift_1,change_info_3,change_type,sudden
log_43_1687181986.xes,drift_1,change_info_3,change_trace_index,[3669]
log_43_1687181986.xes,drift_1,change_info_3,process_tree_before,"+( ->( *( +( ->( 'a', 'p' ), 'h' ), +( ->( *( 'd', 'n' ), 'o' ), ->( 'g', 'j' ) ) ), 'e' ), +( 'b', ->( ->( ->( 'c', 'm' ), ->( 'i', 'k' ) ), +( 'f', 'l' ) ) ) )"
log_43_1687181986.xes,drift_1,change_info_3,process_tree_after,"+( ->( *( +( ->( 'a', 'p' ), 'h' ), +( ->( *( 'd', 'n' ), 'o' ), ->( 'g', 'j' ) ) ), 'e' ), +( 'b', ->( ->( ->( *tau*, 'm' ), ->( 'i', 'f' ) ), +( 'k', *tau* ) ) ) )"
log_43_1687181986.xes,drift_1,change_info_3,activities_deleted,"[c, l]"
log_43_1687181986.xes,drift_1,change_info_3,activities_added,[]
log_43_1687181986.xes,drift_1,change_info_3,activities_moved,"[k, f]"
log_43_1687181986.xes,drift_1,change_info_3,change_start,22:00.2
log_43_1687181986.xes,drift_1,change_info_3,change_end,22:00.2
log_44_1687181991.xes,drift_1,log_id,1,log_44_1687181991.xes
log_44_1687181991.xes,drift_1,drift_id,1,1
log_44_1687181991.xes,drift_1,process_perspective,1,control-flow
log_44_1687181991.xes,drift_1,drift_type,1,sudden
log_44_1687181991.xes,drift_1,process_trees_1,0,"X( X( +( 'a', 'g' ), 'f' ), X( X( ->( 'b', ->( *( 'e', 'k' ), 'l' ) ), ->( *( 'd', 'h' ), +( 'i', 'j' ) ) ), 'c' ) )"
log_44_1687181991.xes,drift_1,process_trees_2,1,"X( X( +( 'a', 'g' ), 'f' ), X( X( ->( *tau*, ->( +( 'e', 'k' ), 'l' ), 'Random activity 1' ), ->( *( 'd', 'h' ), +( 'i', 'j' ) ) ), 'c' ) )"
log_44_1687181991.xes,drift_1,change_info_1,change_type,sudden
log_44_1687181991.xes,drift_1,change_info_1,change_trace_index,[1026]
log_44_1687181991.xes,drift_1,change_info_1,process_tree_before,"X( X( +( 'a', 'g' ), 'f' ), X( X( ->( 'b', ->( *( 'e', 'k' ), 'l' ) ), ->( *( 'd', 'h' ), +( 'i', 'j' ) ) ), 'c' ) )"
log_44_1687181991.xes,drift_1,change_info_1,process_tree_after,"X( X( +( 'a', 'g' ), 'f' ), X( X( ->( *tau*, ->( +( 'e', 'k' ), 'l' ), 'Random activity 1' ), ->( *( 'd', 'h' ), +( 'i', 'j' ) ) ), 'c' ) )"
log_44_1687181991.xes,drift_1,change_info_1,activities_deleted,[b]
log_44_1687181991.xes,drift_1,change_info_1,activities_added,[Random activity 1]
log_44_1687181991.xes,drift_1,change_info_1,activities_moved,"[e, k]"
log_44_1687181991.xes,drift_1,change_info_1,change_start,02:32.7
log_44_1687181991.xes,drift_1,change_info_1,change_end,02:32.7
log_45_1687181991.xes,drift_1,log_id,1,log_45_1687181991.xes
log_45_1687181991.xes,drift_1,drift_id,1,1
log_45_1687181991.xes,drift_1,process_perspective,1,control-flow
log_45_1687181991.xes,drift_1,drift_type,1,sudden
log_45_1687181991.xes,drift_1,process_trees_1,0,"->( +( ->( 'a', 'f' ), 'c' ), ->( ->( 'b', 'e' ), 'd' ) )"
log_45_1687181991.xes,drift_1,process_trees_2,1,"->( +( ->( 'a', 'f' ), 'c' ), ->( ->( 'b', *tau* ), 'd' ) )"
log_45_1687181991.xes,drift_1,change_info_1,change_type,sudden
log_45_1687181991.xes,drift_1,change_info_1,change_trace_index,[546]
log_45_1687181991.xes,drift_1,change_info_1,process_tree_before,"->( +( ->( 'a', 'f' ), 'c' ), ->( ->( 'b', 'e' ), 'd' ) )"
log_45_1687181991.xes,drift_1,change_info_1,process_tree_after,"->( +( ->( 'a', 'f' ), 'c' ), ->( ->( 'b', *tau* ), 'd' ) )"
log_45_1687181991.xes,drift_1,change_info_1,activities_deleted,[e]
log_45_1687181991.xes,drift_1,change_info_1,activities_added,[]
log_45_1687181991.xes,drift_1,change_info_1,activities_moved,[]
log_45_1687181991.xes,drift_1,change_info_1,change_start,34:32.5
log_45_1687181991.xes,drift_1,change_info_1,change_end,34:32.5
log_46_1687181991.xes,drift_1,log_id,1,log_46_1687181991.xes
log_46_1687181991.xes,drift_1,drift_id,1,1
log_46_1687181991.xes,drift_1,process_perspective,1,control-flow
log_46_1687181991.xes,drift_1,drift_type,1,recurring
log_46_1687181991.xes,drift_1,process_trees_1,0,"->( *( 'a', X( 'b', X( 'e', X( 'f', ->( *( 'g', ->( 'i', 'k' ) ), ->( 'j', 'm' ) ) ) ) ) ), +( ->( 'c', 'n' ), X( 'd', +( 'h', 'l' ) ) ) )"
log_46_1687181991.xes,drift_1,process_trees_2,1,"->( *( 'a', X( 'b', X( 'e', X( 'f', ->( *( 'g', ->( 'i', 'k' ) ), ->( 'j', 'm' ) ) ) ), 'Random activity 1' ) ), +( ->( 'c', 'n' ), X( 'd', +( 'h', 'l' ) ) ) )"
log_46_1687181991.xes,drift_1,process_trees_3,2,"->( *( 'a', X( 'b', X( 'e', X( 'f', ->( *( 'g', ->( 'i', 'k' ) ), ->( 'j', 'm' ) ) ) ) ) ), +( ->( 'c', 'n' ), X( 'd', +( 'h', 'l' ) ) ) )"
log_46_1687181991.xes,drift_1,process_trees_4,3,"->( *( 'a', X( 'b', X( 'e', X( 'f', ->( *( 'g', ->( 'i', 'k' ) ), ->( 'j', 'm' ) ) ) ), 'Random activity 1' ) ), +( ->( 'c', 'n' ), X( 'd', +( 'h', 'l' ) ) ) )"
log_46_1687181991.xes,drift_1,change_info_1,change_type,gradual
log_46_1687181991.xes,drift_1,change_info_1,change_trace_index,"[808, 1008]"
log_46_1687181991.xes,drift_1,change_info_1,process_tree_before,"->( *( 'a', X( 'b', X( 'e', X( 'f', ->( *( 'g', ->( 'i', 'k' ) ), ->( 'j', 'm' ) ) ) ) ) ), +( ->( 'c', 'n' ), X( 'd', +( 'h', 'l' ) ) ) )"
log_46_1687181991.xes,drift_1,change_info_1,process_tree_after,"->( *( 'a', X( 'b', X( 'e', X( 'f', ->( *( 'g', ->( 'i', 'k' ) ), ->( 'j', 'm' ) ) ) ), 'Random activity 1' ) ), +( ->( 'c', 'n' ), X( 'd', +( 'h', 'l' ) ) ) )"
log_46_1687181991.xes,drift_1,change_info_1,activities_deleted,[]
log_46_1687181991.xes,drift_1,change_info_1,activities_added,[Random activity 1]
log_46_1687181991.xes,drift_1,change_info_1,activities_moved,[]
log_46_1687181991.xes,drift_1,change_info_1,change_start,32:55.7
log_46_1687181991.xes,drift_1,change_info_1,change_end,17:55.5
log_46_1687181991.xes,drift_1,change_info_2,change_type,sudden
log_46_1687181991.xes,drift_1,change_info_2,change_trace_index,[2422]
log_46_1687181991.xes,drift_1,change_info_2,process_tree_before,"->( *( 'a', X( 'b', X( 'e', X( 'f', ->( *( 'g', ->( 'i', 'k' ) ), ->( 'j', 'm' ) ) ) ), 'Random activity 1' ) ), +( ->( 'c', 'n' ), X( 'd', +( 'h', 'l' ) ) ) )"
log_46_1687181991.xes,drift_1,change_info_2,process_tree_after,"->( *( 'a', X( 'b', X( 'e', X( 'f', ->( *( 'g', ->( 'i', 'k' ) ), ->( 'j', 'm' ) ) ) ) ) ), +( ->( 'c', 'n' ), X( 'd', +( 'h', 'l' ) ) ) )"
log_46_1687181991.xes,drift_1,change_info_2,activities_deleted,[Random activity 1]
log_46_1687181991.xes,drift_1,change_info_2,activities_added,[]
log_46_1687181991.xes,drift_1,change_info_2,activities_moved,[]
log_46_1687181991.xes,drift_1,change_info_2,change_start,15:41.9
log_46_1687181991.xes,drift_1,change_info_2,change_end,15:41.9
log_46_1687181991.xes,drift_1,change_info_3,change_type,sudden
log_46_1687181991.xes,drift_1,change_info_3,change_trace_index,[3892]
log_46_1687181991.xes,drift_1,change_info_3,process_tree_before,"->( *( 'a', X( 'b', X( 'e', X( 'f', ->( *( 'g', ->( 'i', 'k' ) ), ->( 'j', 'm' ) ) ) ) ) ), +( ->( 'c', 'n' ), X( 'd', +( 'h', 'l' ) ) ) )"
log_46_1687181991.xes,drift_1,change_info_3,process_tree_after,"->( *( 'a', X( 'b', X( 'e', X( 'f', ->( *( 'g', ->( 'i', 'k' ) ), ->( 'j', 'm' ) ) ) ), 'Random activity 1' ) ), +( ->( 'c', 'n' ), X( 'd', +( 'h', 'l' ) ) ) )"
log_46_1687181991.xes,drift_1,change_info_3,activities_deleted,[]
log_46_1687181991.xes,drift_1,change_info_3,activities_added,[Random activity 1]
log_46_1687181991.xes,drift_1,change_info_3,activities_moved,[]
log_46_1687181991.xes,drift_1,change_info_3,change_start,44:54.6
log_46_1687181991.xes,drift_1,change_info_3,change_end,44:54.6
